match_id,team1,team2,bo_type,team1_score,team2_score,label,winner,scrape_date,slug,team1_avg_rating,team1_avg_hs_percent,team1_avg_kd_ratio,team1_avg_adr,team1_clutch_rate,team1_total_clutch_attempts,team1_entry_kill_ratio,team1_total_entry_kills,team1_opening_duel_win_rate,team1_total_first_kills,team1_multikill_score,team1_total_multikill_rounds,team1_avg_money_spent,team1_avg_utility_value,team1_plant_success_rate,team1_total_plants,team1_top2_rating,team1_bottom2_rating,team1_rating_spread,team1_team_size,team1_has_awper,team1_has_igl,team2_avg_rating,team2_avg_hs_percent,team2_avg_kd_ratio,team2_avg_adr,team2_clutch_rate,team2_total_clutch_attempts,team2_entry_kill_ratio,team2_total_entry_kills,team2_opening_duel_win_rate,team2_total_first_kills,team2_multikill_score,team2_total_multikill_rounds,team2_avg_money_spent,team2_avg_utility_value,team2_plant_success_rate,team2_total_plants,team2_top2_rating,team2_bottom2_rating,team2_rating_spread,team2_team_size,team2_has_awper,team2_has_igl,map_de_ancient,map_de_anubis,map_de_dust2,map_de_inferno,map_de_mirage,map_de_nuke,map_de_overpass,map_de_train,map_de_vertigo
43689,Insilio,Espionage,3,0,2,0-2,0,2024-02-09,insilio-vs-espionage-09-02-2024,5.324510924864443,0,0.7067965367965368,64.88680555555555,0.0,10,0.0,0,0.5454545454545454,12,0.0,0,9480.0,2440.0,0.0,0,6.253480135588404,4.020291305260478,2.2331888303279266,10,False,False,6.811836731825087,0,1.606137751137751,85.30208333333333,0.0,10,0.0,0,0.6875,22,0.0,0,23300.0,2970.0,0.0,0,8.471503766560303,5.276661532753895,3.1948422338064084,10,False,False,0,0,0,0,1,0,0,0,1
43690,Nemiga,AMKAL,3,2,0,2-0,1,2024-02-09,amkal-vs-nemiga-09-02-2024,6.454125798197354,0,1.378649716296775,79.09886363636363,0.0,10,0.0,0,0.6666666666666666,20,0.0,0,22155.0,3180.0,0.0,0,8.600849138375764,5.111043378434088,3.4898057599416763,10,False,False,5.386176967403529,0,0.7758745421245421,65.68068181818182,0.0,10,0.0,0,0.6428571428571429,18,0.0,0,13280.0,2930.0,0.0,0,6.373802618868865,3.7659792350424697,2.6078233838263953,10,False,False,1,0,0,0,0,0,0,0,1
43688,RUBY,FORZE,3,1,2,1-2,0,2024-02-09,ruby-vs-forze-09-02-2024,5.6827085981628205,0,0.9139374006364853,68.49956644484774,0.0,15,0.0,0,0.7169811320754716,38,0.0,0,22700.0,3793.3333333333335,0.0,0,7.183791206334949,4.455220964758097,2.7285702415768522,15,False,False,6.171098762275488,0,1.1411412294848828,75.176487194999,0.0,15,0.0,0,0.6938775510204082,34,0.0,0,26433.333333333332,3846.6666666666665,0.0,0,7.838291878381989,4.493883383612262,3.344408494769727,15,False,False,1,0,0,0,0,1,1,0,0
43759,Apeks,ex-Anonymo,1,1,0,1-0,1,2024-02-10,apeks-vs-ex-anonymo-esports-10-02-2024,7.269292986745329,0,2.9778571428571428,93.38666666666667,0.0,5,0.0,0,0.6666666666666666,10,0.0,0,23520.0,2180.0,0.0,0,8.523861676447504,5.528242161035904,2.9956195154116,5,False,False,4.9264324034310505,0,0.478021978021978,55.586666666666666,0.0,5,0.0,0,0.5,5,0.0,0,5830.0,1660.0,0.0,0,5.761142381647321,4.158818119816996,1.6023242618303257,5,False,False,1,0,0,0,0,0,0,0,0
43761,Apeks,Metizport,1,1,0,1-0,1,2024-02-10,apeks-vs-metizport-10-02-2024,6.328313763943033,0,1.4648687423687423,78.00952380952381,0.0,5,0.0,0,0.6666666666666666,10,0.0,0,21140.0,3380.0,0.0,0,6.9052017098349845,5.7786322484489325,1.126569461386052,5,False,False,5.492589195131302,0,0.7462535014005602,65.73333333333333,0.0,5,0.0,0,0.6875,11,0.0,0,21120.0,3600.0,0.0,0,6.162647990434497,4.666550786918097,1.4960972035164,5,False,False,1,0,0,0,0,0,0,0,0
43692,Espionage,AMKAL,3,2,1,2-1,1,2024-02-10,espionage-vs-amkal-10-02-2024,6.380046016838999,0,0.9909620009620009,79.3780701754386,0.0,15,0.0,0,0.6052631578947368,23,0.0,0,13310.0,2600.0,0.0,0,7.476153504375976,5.54785589713225,1.9282976072437261,15,False,False,6.53101137144023,0,1.0576803528428915,80.74122807017544,0.0,15,0.0,0,0.6590909090909091,29,0.0,0,16050.0,2466.6666666666665,0.0,0,8.904198212523836,3.9961338473741304,4.908064365149706,15,False,False,0,0,0,1,1,1,0,0,0
43762,ex-Anonymo,FURIA,1,0,1,0-1,0,2024-02-10,ex-anonymo-esports-vs-furia-10-02-2024,5.823916655599697,0,0.8689089032742283,70.87826086956521,0.0,5,0.0,0,0.6875,11,0.0,0,14080.0,3260.0,0.0,0,7.128547952214975,4.592787997774182,2.5357599544407927,5,False,False,6.257656324926078,0,1.1312055591467356,81.86956521739131,0.0,5,0.0,0,0.7058823529411765,12,0.0,0,21500.0,3640.0,0.0,0,7.8458239714169205,4.9739481553412075,2.871875816075713,5,False,False,0,0,0,0,0,1,0,0,0
43760,FURIA,Metizport,1,0,1,0-1,0,2024-02-10,furia-vs-metizport-10-02-2024,5.503389177826125,0,0.7413461538461539,64.12222222222222,0.0,5,0.0,0,0.5833333333333334,7,0.0,0,12760.0,3240.0,0.0,0,6.353802849102259,4.778478594136544,1.5753242549657145,5,False,False,6.538928126793063,0,1.3316317016317016,81.52222222222223,0.0,5,0.0,0,0.6875,11,0.0,0,23070.0,2660.0,0.0,0,7.634481567357267,4.944126665509585,2.690354901847682,5,False,False,1,0,0,0,0,0,0,0,0
43763,Metizport,FURIA,1,1,0,1-0,1,2024-02-10,metizport-vs-furia-10-02-2024,6.683982858899621,0,1.2335042735042736,74.82222222222222,0.0,5,0.0,0,0.7368421052631579,14,0.0,0,25420.0,2320.0,0.0,0,6.968234250511024,6.419774193779077,0.5484600567319475,5,False,False,5.066446871405972,0,0.783982683982684,64.53333333333333,0.0,5,0.0,0,0.4444444444444444,4,0.0,0,14510.0,2380.0,0.0,0,5.467384199388366,4.61602026307429,0.8513639363140761,5,False,False,0,0,0,0,1,0,0,0,0
43439,MOUZ,FaZe,3,0,2,0-2,0,2024-02-10,mousesports-vs-faze-10-02-2024,5.25014220086714,0,0.722775974025974,63.958333333333336,0.0,10,0.0,0,0.6551724137931034,19,0.0,0,12720.0,2990.0,0.0,0,7.179576883797182,3.8969803810007484,3.2825965027964337,10,False,False,6.737216506490848,0,1.5905051892551894,84.34166666666667,0.0,10,0.0,0,0.6774193548387096,21,0.0,0,23460.0,3325.0,0.0,0,8.516550204210368,5.244240091678694,3.272310112531674,10,False,False,1,0,0,0,0,1,0,0,0
